customer_id,age,gender,location,monthly_income,monthly_emi_outflow,total_credit_limit,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,months_since_last_default,target_credit_score_movement
246,35,Male,Urban,5024.72,574.46,23994.91,5566.82,0.232,2,96,0,2,-55.17,0.0,,stable
247,34,Male,Rural,7004.57,905.54,32434.31,13362.94,0.412,3,96,0,2,-132.43,0.0,,stable
248,32,Male,Metro,6968.02,343.21,18951.76,5458.11,0.288,2,98,0,1,-60.85,0.0,,increase
249,61,Male,Metro,18108.15,1245.67,50393.09,12900.63,0.256,1,98,0,1,-143.83,0.0,66.0,stable
250,44,Male,Rural,7602.49,1142.47,42704.88,12896.87,0.302,3,94,0,3,-111.84,0.0,,decrease
251,24,Male,Rural,9422.6,957.02,46669.39,10687.29,0.229,1,100,0,0,-132.39,0.0,,increase
252,51,Female,Urban,12235.25,1792.84,66478.85,28851.82,0.434,1,100,0,0,-357.41,0.0,,stable
253,65,Male,Rural,2213.13,278.77,12422.05,2819.81,0.227,2,98,0,1,-31.44,0.0,,increase
254,52,Male,Rural,7692.65,935.34,23275.97,6680.2,0.287,3,98,0,1,-74.48,0.0,,increase
255,21,Male,Metro,11291.86,586.58,29080.72,5612.58,0.193,2,98,0,1,-62.57,0.0,,stable
256,34,Female,Metro,5668.35,801.36,23458.74,3237.31,0.138,5,94,0,3,-28.07,0.0,,stable
257,55,Male,Metro,5643.1,505.24,21777.38,7818.08,0.359,2,100,0,0,-96.85,0.0,,increase
258,31,Female,Metro,5754.8,909.32,28914.99,11941.89,0.413,1,96,0,2,-118.35,0.0,,increase
259,45,Female,Urban,3241.87,446.56,14272.8,6594.03,0.462,1,96,0,2,-65.35,0.0,,decrease
260,49,Female,Metro,2739.53,255.19,6108.71,2376.29,0.389,2,85,1,0,-7.36,0.0,,decrease
261,28,Female,Metro,32330.61,6435.92,127608.26,84349.06,0.661,4,81,1,2,-52.25,0.0,,decrease
262,39,Male,Metro,15335.62,1663.8,46563.68,6937.99,0.149,5,98,0,1,-77.35,0.0,,stable
263,18,Male,Metro,7332.04,446.86,20725.9,2901.63,0.14,3,85,1,0,-8.99,0.0,,stable
264,27,Female,Metro,2577.67,276.51,9629.58,1396.29,0.145,3,98,0,1,-15.57,0.0,,stable
265,36,Male,Metro,10550.1,1561.8,57053.74,17230.23,0.302,5,98,0,1,-192.1,0.0,,stable
266,25,Male,Rural,3952.45,798.29,16526.91,7552.8,0.457,2,100,0,0,-93.56,0.0,26.0,increase
267,59,Female,Rural,4570.43,516.44,23656.61,2271.03,0.096,4,98,0,1,-25.32,0.0,,increase
268,22,Female,Rural,24599.81,5720.49,125783.22,63646.31,0.506,4,98,0,1,-709.6,0.0,15.0,stable
269,34,Female,Rural,19255.48,4924.01,77751.63,33122.19,0.426,5,94,0,3,-287.22,65242.41,14.0,decrease
270,41,Female,Rural,974.05,72.44,3496.43,818.16,0.234,2,98,0,1,-9.12,1105.52,,stable
271,57,Female,Metro,9298.02,1342.13,54902.76,32063.21,0.584,0,100,0,0,-397.19,0.0,,stable
272,22,Female,Rural,5726.72,733.57,23381.67,12228.61,0.523,2,98,0,1,-136.34,19764.23,,stable
273,53,Male,Urban,7693.44,703.79,38233.18,12540.48,0.328,1,100,0,0,-155.35,0.0,,increase
274,40,Other,Metro,4872.5,708.14,25613.75,10783.39,0.421,4,98,0,1,-120.22,0.0,,stable
275,28,Male,Urban,6012.17,809.94,21695.92,7354.92,0.339,3,96,0,2,-72.89,0.0,,stable
276,45,Female,Metro,3347.98,360.18,16275.16,5338.25,0.328,2,100,0,0,-66.13,0.0,,increase
277,42,Male,Metro,14884.69,2229.49,78126.75,21328.6,0.273,4,94,0,3,-184.95,0.0,,stable
278,32,Male,Metro,14569.66,1014.22,41203.12,18252.98,0.443,1,96,0,2,-180.89,0.0,,increase
279,40,Female,Urban,18924.3,2957.63,111257.09,41610.15,0.374,2,100,0,0,-515.46,0.0,,increase
280,35,Male,Rural,2967.24,173.27,8409.49,1732.35,0.206,2,98,0,1,-19.31,0.0,,increase
281,41,Female,Metro,8695.98,2282.42,51962.01,28683.03,0.552,3,94,0,3,-248.72,0.0,,decrease
282,47,Female,Rural,21320.0,3267.47,85586.69,45275.36,0.529,1,100,0,0,-560.86,0.0,,increase
283,59,Female,Metro,4487.77,314.29,16529.01,3933.9,0.238,2,94,0,3,-34.11,0.0,,decrease
284,25,Male,Metro,3551.96,271.77,15245.84,4589.0,0.301,0,96,0,2,-45.48,8198.87,,stable
285,65,Male,Metro,8884.35,538.9,49760.42,5224.84,0.105,2,96,0,2,-51.78,0.0,61.0,increase
286,18,Female,Rural,11528.5,1933.65,51272.62,9587.98,0.187,4,100,0,0,-118.77,0.0,,stable
287,38,Male,Rural,3197.16,260.2,17626.01,5252.55,0.298,1,96,0,2,-52.05,0.0,,stable
288,47,Male,Metro,27856.81,2668.52,97597.19,23423.33,0.24,2,94,0,3,-203.12,0.0,,stable
289,43,Female,Rural,2686.43,237.79,8714.11,3450.79,0.396,1,96,0,2,-34.2,7046.56,,stable
290,32,Female,Rural,8084.61,698.43,26859.47,4995.86,0.186,3,100,0,0,-61.89,0.0,,increase
291,37,Female,Metro,4483.56,657.91,23512.73,7100.84,0.302,1,100,0,0,-87.96,0.0,,increase
292,34,Male,Urban,4330.2,279.21,18408.18,4068.21,0.221,1,96,0,2,-40.32,0.0,,increase
293,32,Female,Rural,9070.98,594.92,30959.73,5356.03,0.173,1,98,0,1,-59.71,0.0,,increase
294,50,Female,Urban,5182.6,653.47,13455.54,6821.96,0.507,5,98,0,1,-76.06,18006.57,,increase
295,44,Female,Urban,2071.69,195.88,7594.67,1549.31,0.204,2,96,0,2,-15.35,6722.74,,decrease
296,31,Male,Urban,3430.48,269.41,17863.31,4376.51,0.245,2,98,0,1,-48.79,0.0,,increase
297,50,Female,Metro,11932.51,1257.62,50722.41,13542.88,0.267,3,96,0,2,-134.21,0.0,,decrease
298,43,Male,Metro,9509.74,416.5,27665.11,5616.02,0.203,1,100,0,0,-69.57,0.0,,stable
299,49,Female,Urban,9970.75,418.12,43197.94,4492.59,0.104,1,100,0,0,-55.65,0.0,,increase
300,47,Female,Rural,3344.67,221.57,10200.95,4294.6,0.421,1,98,0,1,-47.88,0.0,,stable
301,30,Female,Rural,2428.49,322.64,11381.62,2913.69,0.256,2,100,0,0,-36.09,0.0,17.0,increase
302,33,Male,Urban,3382.44,299.5,13177.82,3518.48,0.267,1,85,1,0,-10.9,0.0,,stable
303,48,Female,Metro,4258.15,279.41,15375.04,1399.13,0.091,3,98,0,1,-15.6,0.0,,increase
304,47,Male,Metro,6967.78,739.13,22584.96,6143.11,0.272,3,98,0,1,-68.49,0.0,,stable
305,39,Male,Rural,2226.56,242.26,11000.31,4532.13,0.412,1,98,0,1,-50.53,4983.75,,decrease
306,41,Female,Urban,12648.66,1204.08,42241.6,10095.74,0.239,4,100,0,0,-125.06,0.0,,increase
307,55,Female,Urban,8608.76,804.12,48536.06,17424.45,0.359,0,98,0,1,-194.27,0.0,34.0,stable
308,32,Male,Metro,3930.78,242.14,15752.04,1685.47,0.107,2,94,0,3,-14.62,0.0,,decrease
309,46,Male,Metro,6265.57,198.7,17367.15,1250.43,0.072,1,96,0,2,-12.39,0.0,,decrease
310,37,Male,Metro,3870.49,377.51,17639.25,3880.64,0.22,4,94,0,3,-33.65,8768.33,,decrease
311,37,Female,Rural,4593.87,225.69,24008.46,3433.21,0.143,1,96,0,2,-34.02,0.0,50.0,stable
312,53,Female,Urban,3344.72,492.04,17698.13,8636.69,0.488,1,98,0,1,-96.29,0.0,,stable
313,49,Female,Urban,26880.32,1674.26,83075.31,26584.1,0.32,0,98,0,1,-296.39,84453.67,,stable
314,49,Male,Rural,1674.81,337.33,8755.55,2679.2,0.306,3,98,0,1,-29.87,0.0,,stable
315,55,Other,Metro,2960.6,422.18,9693.38,3315.14,0.342,3,96,0,2,-32.85,0.0,45.0,increase
316,40,Female,Metro,6095.96,1398.54,21822.78,11653.36,0.534,4,100,0,0,-144.36,0.0,,stable
317,48,Female,Metro,7688.26,656.3,30379.9,10146.89,0.334,2,83,1,1,-18.85,0.0,,decrease
318,36,Female,Urban,6435.66,1449.43,37875.43,14544.17,0.384,3,96,0,2,-144.14,7367.4,,decrease
319,43,Other,Rural,9695.7,2064.44,40052.07,7930.31,0.198,5,85,1,0,-24.56,0.0,14.0,stable
320,38,Female,Rural,6951.77,1383.7,38018.38,13648.6,0.359,2,83,1,1,-25.36,0.0,,decrease
321,41,Female,Urban,3147.37,224.23,16307.48,4044.26,0.248,2,98,0,1,-45.09,3776.39,,stable
322,47,Male,Urban,12619.53,2533.01,68982.94,17245.74,0.25,6,100,0,0,-213.64,0.0,,increase
323,30,Female,Rural,7917.09,619.47,21330.79,7103.15,0.333,2,94,0,3,-61.59,29059.53,,decrease
324,65,Female,Urban,15840.21,2692.62,67227.73,26554.95,0.395,3,100,0,0,-328.96,0.0,,increase
325,27,Female,Metro,7463.58,747.35,33740.66,11033.2,0.327,2,96,0,2,-109.34,0.0,,stable
326,25,Male,Urban,12869.15,1853.58,39931.62,11380.51,0.285,4,98,0,1,-126.88,0.0,,increase
327,53,Male,Rural,758.34,30.4,3091.23,704.8,0.228,0,81,1,2,-0.44,2651.4,61.0,decrease
328,49,Female,Urban,4270.78,440.16,11258.65,4503.46,0.4,3,100,0,0,-55.79,0.0,,increase
329,47,Female,Metro,3800.89,376.13,13259.08,2917.0,0.22,4,98,0,1,-32.52,7178.49,,increase
330,47,Female,Metro,11768.14,2940.83,61878.54,42758.07,0.691,1,70,2,0,264.84,0.0,,decrease
331,39,Male,Urban,3575.33,569.41,14964.7,748.24,0.05,5,98,0,1,-8.34,0.0,,increase
332,29,Male,Metro,14253.74,1598.61,64607.52,5427.03,0.084,6,100,0,0,-67.23,0.0,,stable
333,40,Male,Urban,10411.72,1047.06,34451.03,10507.56,0.305,2,96,0,2,-104.13,0.0,,stable
334,31,Male,Metro,4706.3,267.03,24559.46,5918.83,0.241,0,98,0,1,-65.99,16667.06,41.0,increase
335,51,Male,Urban,7091.45,924.74,40263.47,7368.22,0.183,3,83,1,1,-13.69,8873.63,,decrease
336,38,Female,Metro,6196.35,693.31,21601.31,10541.44,0.488,0,85,1,0,-32.65,0.0,,decrease
337,30,Female,Rural,5532.79,1218.71,32116.49,16443.64,0.512,5,98,0,1,-183.33,0.0,,stable
338,36,Male,Metro,12168.26,2818.39,65971.11,31864.05,0.483,4,96,0,2,-315.78,42532.01,,decrease
339,44,Female,Urban,4775.97,145.54,21864.58,2558.16,0.117,1,98,0,1,-28.52,15492.64,,stable
340,33,Female,Metro,2258.77,179.73,6778.22,2053.8,0.303,1,94,0,3,-17.81,8892.22,,decrease
341,30,Female,Metro,10924.45,1676.49,50395.15,20006.87,0.397,3,94,0,3,-173.49,0.0,,stable
342,42,Female,Urban,12711.26,1642.7,45203.09,17764.81,0.393,1,100,0,0,-220.07,0.0,,increase
343,42,Male,Metro,2190.78,261.62,8932.6,1357.76,0.152,3,94,0,3,-11.77,0.0,,increase
344,33,Male,Urban,5848.46,836.83,24966.79,9562.28,0.383,3,98,0,1,-106.61,18337.54,,stable
345,34,Male,Metro,3750.43,346.76,16684.18,4037.57,0.242,3,94,0,3,-35.01,10455.3,50.0,decrease
346,42,Female,Urban,13205.27,1142.34,54438.36,19271.18,0.354,2,98,0,1,-214.86,0.0,,stable
347,22,Female,Urban,13728.59,720.8,54727.82,11109.75,0.203,0,100,0,0,-137.63,0.0,,increase
348,23,Male,Rural,2893.49,330.31,8989.48,2004.65,0.223,4,85,1,0,-6.21,0.0,,decrease
349,31,Female,Urban,2388.89,238.05,7536.78,1356.62,0.18,2,100,0,0,-16.81,0.0,,increase
350,37,Male,Rural,6052.84,840.27,29661.69,8928.17,0.301,2,100,0,0,-110.6,0.0,18.0,increase
351,43,Other,Rural,2346.31,331.61,12941.85,4141.39,0.32,5,96,0,2,-41.04,0.0,,stable
352,57,Male,Metro,13124.93,702.23,44835.01,7173.6,0.16,1,100,0,0,-88.87,0.0,,stable
353,50,Male,Rural,4652.56,1070.14,24208.15,13508.15,0.558,4,94,0,3,-117.14,0.0,,decrease
354,38,Male,Urban,18460.08,2229.52,64957.48,14225.69,0.219,3,94,0,3,-123.36,0.0,,decrease
355,39,Male,Metro,22852.11,3453.19,90419.73,26673.82,0.295,3,98,0,1,-297.39,0.0,65.0,stable
356,27,Female,Rural,15114.79,1867.81,90133.95,16584.65,0.184,2,96,0,2,-164.36,50805.43,,stable
357,39,Male,Metro,9546.14,683.34,47792.63,11183.48,0.234,1,100,0,0,-138.54,0.0,,stable
358,36,Female,Urban,3094.82,596.74,16640.39,7355.05,0.442,4,96,0,2,-72.89,0.0,,stable
359,43,Male,Urban,2124.58,223.52,7329.59,1927.68,0.263,2,98,0,1,-21.49,0.0,,stable
360,30,Male,Urban,9097.4,700.45,43154.46,2330.34,0.054,3,98,0,1,-25.98,22071.36,,stable
361,46,Female,Urban,9586.12,2635.23,43478.47,31304.5,0.72,2,90,0,0,-193.9,0.0,,stable
362,58,Female,Metro,8649.47,1351.22,47997.22,7967.54,0.166,6,94,0,3,-69.09,0.0,,decrease
363,38,Male,Metro,2840.2,327.72,15149.67,3908.61,0.258,2,100,0,0,-48.42,0.0,,increase
364,44,Female,Metro,4119.5,820.16,24673.24,12015.87,0.487,1,96,0,2,-119.08,0.0,,stable
365,48,Female,Metro,7632.43,569.84,30000.2,4680.03,0.156,2,96,0,2,-46.38,0.0,,increase
366,35,Male,Rural,3320.28,323.69,8023.0,2495.15,0.311,4,85,1,0,-7.73,0.0,,decrease
367,42,Female,Rural,2962.77,435.29,15312.45,6614.98,0.432,3,100,0,0,-81.95,0.0,,stable
368,40,Male,Urban,3050.13,545.52,16464.66,5532.13,0.336,3,94,0,3,-47.97,0.0,,decrease
369,41,Male,Metro,6549.31,670.86,30852.12,8299.22,0.269,1,90,0,5,-51.4,0.0,,decrease
370,30,Female,Urban,5189.01,670.24,14741.26,9950.35,0.675,2,83,1,1,-18.49,0.0,,decrease
371,40,Male,Metro,4036.71,528.47,13309.44,1543.9,0.116,5,98,0,1,-17.21,0.0,,stable
372,45,Male,Rural,5136.73,749.04,17278.53,4976.22,0.288,3,98,0,1,-55.48,18747.91,,decrease
373,57,Male,Metro,8573.59,877.13,43137.09,3537.24,0.082,4,98,0,1,-39.44,0.0,,stable
374,51,Female,Urban,7681.58,934.01,33044.55,17084.03,0.517,2,96,0,2,-169.31,14239.35,,decrease
375,65,Female,Urban,3069.65,311.14,10050.36,2834.2,0.282,2,81,1,2,-1.76,0.0,,decrease
376,30,Male,Rural,4113.4,683.84,20338.66,8521.9,0.419,3,98,0,1,-95.01,0.0,,increase
377,50,Female,Metro,7281.31,1804.02,41343.19,19720.7,0.477,3,100,0,0,-244.3,0.0,,stable
378,42,Male,Metro,7859.36,340.91,24973.78,2697.17,0.108,1,98,0,1,-30.07,0.0,45.0,stable
379,66,Female,Rural,2003.2,238.79,9513.86,2844.64,0.299,3,100,0,0,-35.24,0.0,,stable
380,30,Female,Urban,4725.21,1062.34,23031.76,10663.7,0.463,3,96,0,2,-105.68,0.0,,decrease
381,29,Female,Urban,9085.35,2379.32,51340.16,32036.26,0.624,5,83,1,1,-59.53,0.0,41.0,decrease
382,32,Female,Rural,3365.35,338.04,10268.09,4353.67,0.424,2,98,0,1,-48.54,0.0,,stable
383,18,Female,Metro,9235.37,750.92,40382.31,5532.38,0.137,2,94,0,3,-47.97,0.0,,decrease
384,33,Male,Metro,7274.01,283.23,28348.39,5924.81,0.209,1,100,0,0,-73.4,0.0,28.0,increase
385,30,Female,Metro,5218.18,277.14,22102.12,5216.1,0.236,0,92,0,4,-38.77,0.0,,decrease
386,41,Male,Rural,12334.94,1716.9,42785.34,25200.57,0.589,2,100,0,0,-312.18,0.0,,increase
387,44,Male,Rural,4126.24,292.98,14644.22,4612.93,0.315,0,100,0,0,-57.14,0.0,,increase
388,62,Male,Urban,5178.32,669.34,15024.81,5709.43,0.38,3,98,0,1,-63.65,5280.81,,decrease
389,51,Male,Urban,4273.44,645.11,24678.76,9451.97,0.383,2,100,0,0,-117.09,0.0,,increase
390,33,Female,Metro,20295.82,1034.72,109487.65,24744.21,0.226,1,98,0,1,-275.87,0.0,,stable
391,29,Female,Urban,15883.39,3742.66,90216.17,37620.14,0.417,3,100,0,0,-466.03,0.0,,stable
392,45,Male,Rural,11381.41,2141.98,37471.76,21546.26,0.575,4,96,0,2,-213.53,0.0,,stable
393,24,Male,Rural,9373.37,1242.8,48488.76,20704.7,0.427,2,92,0,4,-153.89,0.0,,decrease
394,61,Male,Metro,3877.32,730.76,21481.85,10912.78,0.508,1,100,0,0,-135.19,0.0,,stable
395,54,Female,Metro,5255.2,162.06,14875.31,1963.54,0.132,1,94,0,3,-17.03,0.0,,decrease
396,34,Male,Rural,2973.59,269.35,11401.02,718.26,0.063,4,98,0,1,-8.01,0.0,,stable
397,19,Male,Urban,12341.77,876.42,32171.21,5983.85,0.186,3,83,1,1,-11.12,0.0,,decrease
398,56,Female,Urban,30773.99,3375.66,122712.25,8712.57,0.071,4,96,0,2,-86.34,0.0,,increase
399,38,Female,Urban,9652.74,754.72,26202.15,8463.29,0.323,2,100,0,0,-104.84,0.0,,stable
400,54,Male,Metro,23272.85,1962.74,98502.68,21079.57,0.214,1,100,0,0,-261.13,0.0,,increase
401,20,Male,Metro,9916.86,3132.77,49218.13,32828.49,0.667,4,96,0,2,-325.34,0.0,,stable
402,32,Female,Metro,8987.39,1503.2,39452.83,16372.92,0.415,2,96,0,2,-162.26,33219.79,,stable
403,40,Male,Metro,4797.08,366.18,23043.92,6106.64,0.265,2,94,0,3,-52.95,0.0,,stable
404,40,Male,Metro,11058.51,1936.44,58161.99,19716.91,0.339,2,94,0,3,-170.97,0.0,,decrease
405,34,Female,Metro,13642.16,1627.65,57881.71,29461.79,0.509,2,92,0,4,-218.98,0.0,,decrease
406,47,Female,Metro,15054.58,2156.31,60903.44,28320.1,0.465,4,94,0,3,-245.58,42627.22,,decrease
407,27,Male,Metro,7740.6,2021.63,34579.73,23203.0,0.671,1,96,0,2,-229.95,0.0,,decrease
408,38,Male,Metro,8269.84,479.77,28209.1,4880.17,0.173,1,96,0,2,-48.36,0.0,,stable
409,41,Male,Urban,5749.19,782.04,29766.52,9793.19,0.329,2,100,0,0,-121.32,0.0,,stable
410,46,Female,Rural,3434.99,342.5,9791.52,2105.18,0.215,6,96,0,2,-20.86,0.0,,decrease
411,48,Male,Metro,13342.4,3267.55,67709.02,20786.67,0.307,5,98,0,1,-231.75,51348.08,,decrease
412,26,Female,Metro,1910.57,157.26,11347.84,1724.87,0.152,1,98,0,1,-19.23,5563.01,,increase
413,21,Female,Metro,2233.15,173.12,6229.18,890.77,0.143,2,100,0,0,-11.03,0.0,,increase
414,55,Other,Rural,3477.67,247.46,15444.53,3258.8,0.211,1,98,0,1,-36.33,12317.94,,decrease
415,43,Female,Metro,2952.24,369.44,9471.43,3267.64,0.345,5,100,0,0,-40.48,0.0,,increase
416,31,Male,Metro,15398.64,2142.93,48072.36,23747.75,0.494,1,98,0,1,-264.76,0.0,,stable
417,58,Male,Rural,3740.93,311.86,9620.87,4050.39,0.421,2,83,1,1,-7.53,0.0,,decrease
418,41,Male,Metro,13303.41,1764.19,76142.39,7918.81,0.104,6,100,0,0,-98.1,0.0,,increase
419,54,Female,Rural,12712.31,1333.66,60452.45,9491.03,0.157,4,100,0,0,-117.57,0.0,,increase
420,40,Female,Rural,5323.86,441.84,21765.42,5854.9,0.269,1,92,0,4,-43.52,18997.54,,decrease
421,64,Female,Urban,7543.73,295.44,25877.39,3933.36,0.152,1,98,0,1,-43.85,0.0,,increase
422,61,Male,Urban,14160.65,1230.31,57580.75,22571.65,0.392,1,81,1,2,-13.98,0.0,,decrease
423,37,Female,Metro,14491.35,823.12,39678.6,7459.58,0.188,2,94,0,3,-64.69,0.0,,stable
424,51,Female,Urban,1407.92,83.28,4873.79,896.78,0.184,3,98,0,1,-10.0,0.0,,increase
425,47,Female,Metro,5395.21,757.38,31065.28,12643.57,0.407,1,98,0,1,-140.96,0.0,,stable
426,56,Female,Urban,8589.87,826.41,39443.81,6981.55,0.177,2,94,0,3,-60.54,28121.03,12.0,stable
427,28,Female,Metro,8373.38,594.59,25297.54,7235.1,0.286,2,100,0,0,-89.63,0.0,,increase
428,48,Female,Metro,3594.05,711.22,18304.33,4612.69,0.252,5,94,0,3,-40.0,0.0,,stable
429,52,Male,Urban,1815.71,151.04,5446.75,1879.13,0.345,2,100,0,0,-23.28,0.0,,stable
430,18,Male,Urban,9203.77,1801.33,37755.37,16612.36,0.44,4,100,0,0,-205.79,0.0,,increase
431,25,Male,Metro,3989.65,776.13,21461.51,7382.76,0.344,3,100,0,0,-91.46,0.0,,increase
432,18,Male,Urban,5461.5,852.51,32766.87,13172.28,0.402,3,98,0,1,-146.86,14551.4,,decrease
433,36,Female,Urban,6639.74,1169.69,24953.52,14273.41,0.572,1,79,1,3,8.84,0.0,,decrease
434,48,Female,Urban,5353.89,1247.98,21721.04,14813.75,0.682,3,100,0,0,-183.51,0.0,,stable
435,58,Female,Urban,3125.31,469.36,11873.49,9949.98,0.838,3,71,1,2,55.47,0.0,,decrease
436,40,Male,Urban,5662.46,906.24,28373.51,5788.2,0.204,3,94,0,3,-50.19,0.0,,stable
437,59,Male,Rural,3483.79,338.68,16604.68,3653.03,0.22,2,85,1,0,-11.31,0.0,,decrease
438,23,Male,Urban,19121.45,1998.74,109567.33,18955.15,0.173,2,100,0,0,-234.81,0.0,,increase
439,19,Male,Rural,5921.54,1531.83,20737.41,13852.59,0.668,4,98,0,1,-154.44,0.0,,stable
440,39,Other,Metro,43405.58,5785.52,109550.85,49955.19,0.456,4,94,0,3,-433.19,144742.64,,decrease
441,44,Male,Metro,2861.07,676.72,14099.74,7599.76,0.539,4,100,0,0,-94.14,0.0,,increase
442,39,Male,Urban,4860.5,447.81,20175.29,3490.33,0.173,4,96,0,2,-34.59,0.0,,stable
443,18,Male,Metro,5818.57,842.19,16369.83,5156.5,0.315,4,98,0,1,-57.49,0.0,,stable
444,38,Female,Rural,2960.74,565.35,10452.57,4296.01,0.411,5,98,0,1,-47.9,0.0,,decrease
445,24,Female,Metro,5630.57,316.95,15746.75,5243.67,0.333,1,96,0,2,-51.97,11995.38,,decrease
446,48,Male,Urban,4287.83,476.43,11395.29,2871.61,0.252,7,83,1,1,-5.34,12189.75,,decrease
447,44,Female,Urban,3024.26,236.77,16070.33,3455.12,0.215,0,100,0,0,-42.8,0.0,,stable
448,28,Female,Metro,25287.87,2167.62,118228.31,32158.1,0.272,2,98,0,1,-358.53,0.0,,increase
449,33,Male,Urban,5659.59,889.29,19154.8,7221.36,0.377,3,96,0,2,-71.57,0.0,,decrease
450,27,Male,Rural,9758.34,1068.6,28094.61,9355.51,0.333,3,100,0,0,-115.89,0.0,,increase
451,39,Male,Rural,10200.18,714.74,34028.11,12011.92,0.353,1,100,0,0,-148.8,0.0,,increase
452,51,Male,Urban,16304.44,1475.11,68727.52,26047.73,0.379,2,100,0,0,-322.68,0.0,,stable
453,28,Female,Urban,3016.63,424.65,10600.28,2809.07,0.265,3,98,0,1,-31.32,11708.82,,decrease
454,46,Male,Rural,12375.33,1409.94,37755.29,5436.76,0.144,3,100,0,0,-67.35,0.0,,increase
455,33,Male,Metro,6836.39,924.3,17793.18,4163.6,0.234,4,100,0,0,-51.58,0.0,,increase
456,30,Male,Metro,29935.99,1875.96,135679.98,13568.0,0.1,1,98,0,1,-151.27,0.0,,stable
457,38,Male,Metro,10396.46,1185.19,44481.55,9296.64,0.209,3,100,0,0,-115.17,0.0,,increase
458,27,Female,Rural,2275.71,210.51,7540.9,2586.53,0.343,1,96,0,2,-25.63,0.0,,stable
459,33,Male,Metro,17367.09,2627.67,95164.1,33402.6,0.351,2,100,0,0,-413.79,0.0,,stable
460,25,Male,Rural,11481.32,586.39,33420.35,9190.6,0.275,2,98,0,1,-102.47,0.0,,stable
461,63,Female,Urban,2429.11,206.72,12647.63,2137.45,0.169,2,85,1,0,-6.62,0.0,,decrease
462,40,Male,Metro,12127.91,1484.56,51159.05,11101.51,0.217,2,96,0,2,-110.02,33301.81,,stable
463,31,Male,Rural,15669.31,1815.54,93398.32,41749.05,0.447,2,98,0,1,-465.46,0.0,,stable
464,42,Male,Urban,8389.36,260.32,22358.19,5365.97,0.24,0,96,0,2,-53.18,32404.38,,decrease
465,38,Male,Urban,3034.65,196.16,7680.2,491.53,0.064,4,96,0,2,-4.87,0.0,,stable
466,37,Male,Metro,14603.9,1158.14,49487.23,21526.95,0.435,1,100,0,0,-266.67,0.0,,stable
467,47,Male,Metro,11472.19,1257.26,57415.3,14181.58,0.247,3,96,0,2,-140.54,24427.91,,stable
468,49,Male,Urban,5105.08,806.62,19558.96,13691.27,0.7,2,96,0,2,-135.68,0.0,,stable
469,33,Female,Metro,5216.94,1329.88,26591.89,14678.72,0.552,4,98,0,1,-163.65,0.0,,stable
470,33,Male,Urban,9528.88,726.9,51260.11,7125.16,0.139,3,98,0,1,-79.44,0.0,,stable
471,36,Female,Metro,3806.05,414.33,13346.61,600.6,0.045,4,98,0,1,-6.7,0.0,,increase
472,18,Male,Rural,5873.93,475.84,19353.39,3270.72,0.169,2,100,0,0,-40.52,0.0,,stable
473,21,Female,Urban,13885.15,808.38,57729.09,9352.11,0.162,2,94,0,3,-81.1,0.0,,stable
474,56,Female,Rural,14778.01,1170.6,47857.18,8710.01,0.182,2,100,0,0,-107.9,0.0,,stable
475,59,Male,Metro,4984.61,516.72,16618.11,3622.75,0.218,3,98,0,1,-40.39,0.0,,increase
476,37,Female,Urban,1975.94,213.96,5608.36,1222.62,0.218,3,94,0,3,-10.6,0.0,,decrease
477,46,Female,Metro,4388.61,518.26,12241.69,3635.78,0.297,2,98,0,1,-40.54,0.0,,stable
478,43,Male,Metro,12750.31,626.04,45909.85,9595.16,0.209,0,83,1,1,-17.83,0.0,,stable
479,76,Other,Metro,4286.75,657.82,14054.03,5677.83,0.404,3,96,0,2,-56.27,0.0,,stable
480,53,Male,Rural,10882.38,1647.1,64614.98,20870.64,0.323,3,94,0,3,-180.98,0.0,,decrease
481,38,Male,Rural,3031.92,255.18,16377.67,3652.22,0.223,0,83,1,1,-6.79,0.0,,decrease
482,28,Female,Urban,4061.75,208.94,14822.59,1971.4,0.133,2,100,0,0,-24.42,0.0,,increase
483,20,Male,Urban,5316.14,305.26,17976.97,6004.31,0.334,1,96,0,2,-59.5,0.0,,decrease
484,42,Female,Urban,11622.78,1659.31,33451.67,4817.04,0.144,4,100,0,0,-59.67,0.0,63.0,increase
485,30,Female,Metro,2376.31,172.2,7254.04,1167.9,0.161,4,98,0,1,-13.02,0.0,,increase
486,22,Female,Rural,6204.21,794.28,24159.25,11016.62,0.456,1,100,0,0,-136.47,0.0,,stable
487,32,Male,Urban,7208.15,1140.7,40598.7,16483.07,0.406,2,96,0,2,-163.35,0.0,,stable
488,27,Female,Urban,2997.47,312.14,11465.93,1284.18,0.112,4,100,0,0,-15.91,0.0,,increase
489,60,Male,Rural,6543.58,534.1,28864.78,5830.69,0.202,3,100,0,0,-72.23,0.0,,increase
490,50,Male,Rural,4496.49,1198.6,19706.44,15134.55,0.768,1,80,0,5,0.0,16951.29,,decrease
491,39,Female,Metro,3261.66,1881.58,19328.27,13568.45,0.702,10,82,0,4,-16.81,0.0,,decrease
492,57,Female,Urban,5697.37,385.05,21493.09,4986.4,0.232,2,98,0,1,-55.59,0.0,,increase
